0,0,1,2,3,4,5,6,7,23,label,8,9,10,label,11,12,13,14,15,16,17,18,label
73,2015,12,5,0,-0.99046,-0.85275,-0.5486,-0.8083,-0.64846,0,-0.5925,-0.78737,-0.78164,0,0.00854,0.08157,0.07989,0.05988,-0.23533,-0.42522,-0.43114,0.05988,0
74,2015,12,5,1,-0.99046,-0.85275,-0.5486,-0.8083,-0.64316,0,-0.61704,-0.78737,-0.78164,0,-0.02058,0.10694,0.09752,0.14242,-0.2665,-0.44731,-0.46281,0.14242,0
75,2015,12,5,2,-0.99046,-0.85275,-0.5486,-0.8083,-0.64213,0,-0.64578,-0.78737,-0.78164,0,-0.08659,0.07132,0.06559,0.08625,-0.23533,-0.45072,-0.4663,0.08625,0
76,2015,12,5,3,-0.99046,-0.85275,-0.5486,-0.8083,-0.64316,0,-0.69412,-0.78737,-0.78164,0,0.1658,0.55842,0.54435,0.21198,-0.2665,-0.40922,-0.43619,0.21198,0
77,2015,12,5,4,-0.99046,-0.85275,-0.5486,-0.8083,-0.64656,0,-0.7926,-0.78737,-0.78164,0,0.95989,2.30027,2.28228,0.26016,-0.45348,-0.36475,-0.39758,0.26016,0
78,2015,12,5,5,-0.99046,-0.85275,-0.5486,-0.8083,-0.64626,0,-0.8517,-0.78737,-0.78164,0,1.00454,2.30863,2.29165,0.25299,-0.2665,-0.41038,-0.44402,0.25299,0
79,2015,12,5,6,-0.10116,-0.78342,-0.52064,-0.77185,-0.6419,0,-0.83807,-0.75328,-0.74927,0,0.17447,0.33363,0.30773,0.30301,-0.05776,-0.46802,-0.50402,0.30301,0
80,2015,12,5,7,0.88837,-0.00949,-0.01897,-0.02961,-0.46927,0,-0.66538,-0.22094,-0.23941,0,-0.2225,-0.7237,-0.73912,0.10862,-0.01718,-0.3533,-0.36653,0.10862,0
81,2015,12,5,8,1.18669,1.16583,0.86756,1.29525,0.1983,1,0.29498,1.33721,1.29976,1,-0.40371,-0.97337,-0.98058,-0.04492,-0.13352,-0.35088,-0.34985,-0.04492,0
82,2015,12,5,9,1.17906,1.47583,1.08871,1.60593,0.65352,1,0.53529,1.75914,1.72988,1,-0.34973,-0.80215,-0.81178,0.06443,-0.20284,-0.32024,-0.33121,0.06443,0
